"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Sat Sep 23 13:58:27 GMT 2023","Sat Sep 23 13:58:44 GMT 2023","16315","chromium","Education/US_11-03-04.spec.js","US_11-03-04_Education > Menu item [Position Trading] on UnAuth Role","","","TC_11.03.04_01_UnAuth  > Test button [Start Trading] in Main banner on 'ar' language",""
"skipped","Sat Sep 23 13:59:41 GMT 2023","Sat Sep 23 14:00:00 GMT 2023","19640","chromium","Education/US_11-03-05.spec.js","US_11-05-04_Education > Menu item [Swing Trading] on UnAuth Role","","","TC_11.03.05_01_UnAuth  > Test button [Start Trading] in Main banner on 'ar' language",""
"skipped","Sat Sep 23 13:58:57 GMT 2023","Sat Sep 23 13:58:57 GMT 2023","50","chromium","Education/US_11-03-04.spec.js","US_11-03-04_Education > Menu item [Position Trading] on Auth Role","","","TC_11.03.04_07_Auth  > Test button [Create & verify your account] in the block ""Still looking for a broker you can trust?"" on 'ar' language",""
"skipped","Sat Sep 23 13:58:44 GMT 2023","Sat Sep 23 13:58:57 GMT 2023","12769","chromium","Education/US_11-03-04.spec.js","US_11-03-04_Education > Menu item [Position Trading] on Auth Role","","","TC_11.03.04_01_Auth  > Test button [Start Trading] in Main banner on 'ar' language",""
"skipped","Sat Sep 23 13:58:44 GMT 2023","Sat Sep 23 13:58:44 GMT 2023","83","chromium","Education/US_11-03-04.spec.js","US_11-03-04_Education > Menu item [Position Trading] on UnAuth Role","","","TC_11.03.04_05_UnAuth  > Test button [Get it on Google Play] in the block ""Sign up and trade smart today"" on 'ar' language",""
"skipped","Sat Sep 23 13:58:44 GMT 2023","Sat Sep 23 13:58:44 GMT 2023","45","chromium","Education/US_11-03-04.spec.js","US_11-03-04_Education > Menu item [Position Trading] on UnAuth Role","","","TC_11.03.04_03_UnAuth  > Test buttons [Trade] on Widget ""Most traded"" on 'ar' language",""
"skipped","Sat Sep 23 13:58:27 GMT 2023","Sat Sep 23 13:58:27 GMT 2023","63","chromium","Education/US_11-03-04.spec.js","US_11-03-04_Education > Menu item [Position Trading]  on UnReg Role","","","TC_11.03.04_02_UnReg  > Test button [Try Demo] in Main banner on 'ar' language",""
"skipped","Sat Sep 23 13:59:09 GMT 2023","Sat Sep 23 13:59:09 GMT 2023","67","chromium","Education/US_11-03-05.spec.js","US_11-03-05_Education > Menu item [Swing Trading]  on UnReg Role","","","TC_11.03.05_03_UnReg  > Test buttons [Trade] on Widget ""Most traded"" on 'ar' language",""
"skipped","Sat Sep 23 14:00:00 GMT 2023","Sat Sep 23 14:00:03 GMT 2023","2307","chromium","Education/US_11-03-05.spec.js","US_11-05-04_Education > Menu item [Swing Trading] on UnAuth Role","","","TC_11.03.05_02_UnAuth  > Test button [Try Demo] in Main banner on 'ar' language",""
"skipped","Sat Sep 23 13:58:57 GMT 2023","Sat Sep 23 13:58:57 GMT 2023","42","chromium","Education/US_11-03-04.spec.js","US_11-03-04_Education > Menu item [Position Trading] on Auth Role","","","TC_11.03.04_03_Auth  > Test buttons [Trade] on Widget ""Most traded"" on 'ar' language",""
"skipped","Sat Sep 23 13:59:09 GMT 2023","Sat Sep 23 13:59:09 GMT 2023","49","chromium","Education/US_11-03-05.spec.js","US_11-03-05_Education > Menu item [Swing Trading]  on UnReg Role","","","TC_11.03.05_07_UnReg  > Test button [Create & verify your account] in the block ""Still looking for a broker you can trust?"" on 'ar' language",""
"skipped","Sat Sep 23 13:58:27 GMT 2023","Sat Sep 23 13:58:27 GMT 2023","51","chromium","Education/US_11-03-04.spec.js","US_11-03-04_Education > Menu item [Position Trading]  on UnReg Role","","","TC_11.03.04_06_UnReg  > Test button [Explore Web Platform] in the block ""Sign up and trade smart today"" on 'ar' language",""
"skipped","Sat Sep 23 13:58:57 GMT 2023","Sat Sep 23 13:58:57 GMT 2023","50","chromium","Education/US_11-03-04.spec.js","US_11-03-04_Education > Menu item [Position Trading] on Auth Role","","","TC_11.03.04_06_Auth  > Test button [Explore Web Platform] in the block ""Sign up and trade smart today"" on 'ar' language",""
"skipped","Sat Sep 23 14:00:24 GMT 2023","Sat Sep 23 14:00:24 GMT 2023","81","chromium","Education/US_11-03-05.spec.js","US_11-03-05_Education > Menu item [Swing Trading] on Auth Role","","","TC_11.03.05_03_Auth  > Test buttons [Trade] on Widget ""Most traded"" on 'ar' language",""
"skipped","Sat Sep 23 14:00:24 GMT 2023","Sat Sep 23 14:00:24 GMT 2023","46","chromium","Education/US_11-03-05.spec.js","US_11-03-05_Education > Menu item [Swing Trading] on Auth Role","","","TC_11.03.05_06_Auth  > Test button [Explore Web Platform] in the block ""Sign up and trade smart today"" on 'ar' language",""
"skipped","Sat Sep 23 13:58:27 GMT 2023","Sat Sep 23 13:58:27 GMT 2023","50","chromium","Education/US_11-03-04.spec.js","US_11-03-04_Education > Menu item [Position Trading]  on UnReg Role","","","TC_11.03.04_07_UnReg  > Test button [Create & verify your account] in the block ""Still looking for a broker you can trust?"" on 'ar' language",""
"skipped","Sat Sep 23 14:00:24 GMT 2023","Sat Sep 23 14:00:24 GMT 2023","62","chromium","Education/US_11-03-05.spec.js","US_11-03-05_Education > Menu item [Swing Trading] on Auth Role","","","TC_11.03.05_04_Auth  > Test button [Download on the App Store] in the block ""Sign up and trade smart today""  on 'ar' language",""
"skipped","Sat Sep 23 13:58:44 GMT 2023","Sat Sep 23 13:58:44 GMT 2023","50","chromium","Education/US_11-03-04.spec.js","US_11-03-04_Education > Menu item [Position Trading] on UnAuth Role","","","TC_11.03.04_04_UnAuth  > Test button [Download on the App Store] in the block ""Sign up and trade smart today""  on 'ar' language",""
"skipped","Sat Sep 23 14:00:04 GMT 2023","Sat Sep 23 14:00:05 GMT 2023","1172","chromium","Education/US_11-03-05.spec.js","US_11-05-04_Education > Menu item [Swing Trading] on UnAuth Role","","","TC_11.03.05_04_UnAuth  > Test button [Download on the App Store] in the block ""Sign up and trade smart today""  on 'ar' language",""
"skipped","Sat Sep 23 13:58:27 GMT 2023","Sat Sep 23 13:58:27 GMT 2023","47","chromium","Education/US_11-03-04.spec.js","US_11-03-04_Education > Menu item [Position Trading]  on UnReg Role","","","TC_11.03.04_04_UnReg  > Test button [Download on the App Store] in the block ""Sign up and trade smart today""  on 'ar' language",""
