"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Sat Sep 23 13:09:38 GMT 2023","Sat Sep 23 13:09:53 GMT 2023","14847","chromium","Education/US_11-03-04.spec.js","US_11-03-04_Education > Menu item [Position Trading] on Auth Role","","","TC_11.03.04_02_Auth  > Test button [Try Demo] in Main banner on 'ar' language",""
"skipped","Sat Sep 23 13:13:48 GMT 2023","Sat Sep 23 13:13:48 GMT 2023","51","chromium","Education/US_11-03-05.spec.js","US_11-03-05_Education > Menu item [Swing Trading] on Auth Role","","","TC_11.03.05_05_Auth  > Test button [Get it on Google Play] in the block ""Sign up and trade smart today"" on 'ar' language",""
"skipped","Sat Sep 23 13:06:58 GMT 2023","Sat Sep 23 13:07:21 GMT 2023","22521","chromium","Education/US_11-03-04.spec.js","US_11-03-04_Education > Menu item [Position Trading] on UnAuth Role","","","TC_11.03.04_04_UnAuth  > Test button [Download on the App Store] in the block ""Sign up and trade smart today""  on 'ar' language",""
"skipped","Sat Sep 23 13:13:02 GMT 2023","Sat Sep 23 13:13:24 GMT 2023","22307","chromium","Education/US_11-03-05.spec.js","US_11-05-04_Education > Menu item [Swing Trading] on UnAuth Role","","","TC_11.03.05_01_UnAuth  > Test button [Start Trading] in Main banner on 'ar' language",""
"skipped","Sat Sep 23 13:03:09 GMT 2023","Sat Sep 23 13:03:21 GMT 2023","12405","chromium","Education/US_11-03-04.spec.js","US_11-03-04_Education > Menu item [Position Trading]  on UnReg Role","","","TC_11.03.04_03_UnReg  > Test buttons [Trade] on Widget ""Most traded"" on 'ar' language",""
"skipped","Sat Sep 23 13:03:46 GMT 2023","Sat Sep 23 13:03:58 GMT 2023","12363","chromium","Education/US_11-03-04.spec.js","US_11-03-04_Education > Menu item [Position Trading]  on UnReg Role","","","TC_11.03.04_06_UnReg  > Test button [Explore Web Platform] in the block ""Sign up and trade smart today"" on 'ar' language",""
"skipped","Sat Sep 23 13:13:48 GMT 2023","Sat Sep 23 13:13:48 GMT 2023","150","chromium","Education/US_11-03-05.spec.js","US_11-03-05_Education > Menu item [Swing Trading] on Auth Role","","","TC_11.03.05_02_Auth  > Test button [Try Demo] in Main banner on 'ar' language",""
"skipped","Sat Sep 23 13:12:29 GMT 2023","Sat Sep 23 13:12:29 GMT 2023","117","chromium","Education/US_11-03-05.spec.js","US_11-03-05_Education > Menu item [Swing Trading]  on UnReg Role","","","TC_11.03.05_03_UnReg  > Test buttons [Trade] on Widget ""Most traded"" on 'ar' language",""
"skipped","Sat Sep 23 13:13:31 GMT 2023","Sat Sep 23 13:13:32 GMT 2023","1387","chromium","Education/US_11-03-05.spec.js","US_11-05-04_Education > Menu item [Swing Trading] on UnAuth Role","","","TC_11.03.05_06_UnAuth  > Test button [Explore Web Platform] in the block ""Sign up and trade smart today"" on 'ar' language",""
"skipped","Sat Sep 23 13:13:27 GMT 2023","Sat Sep 23 13:13:28 GMT 2023","1449","chromium","Education/US_11-03-05.spec.js","US_11-05-04_Education > Menu item [Swing Trading] on UnAuth Role","","","TC_11.03.05_03_UnAuth  > Test buttons [Trade] on Widget ""Most traded"" on 'ar' language",""
