"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Wed Sep 27 18:31:33 GMT 2023","Wed Sep 27 18:31:33 GMT 2023","66","chromium","Education/US_11-03-04.spec.js","US_11-03-04_Education > Menu item [Position Trading]  on UnReg Role","","","TC_11.03.04_07_UnReg  > Test button [Create & verify your account] in the block ""Still looking for a broker you can trust?"" on 'es' language",""
"skipped","Wed Sep 27 18:32:58 GMT 2023","Wed Sep 27 18:32:59 GMT 2023","415","chromium","Education/US_11-03-05.spec.js","US_11-05-04_Education > Menu item [Swing Trading] on UnAuth Role","","","TC_11.03.05_03_UnAuth  > Test buttons [Trade] on Widget ""Most traded"" on 'es' language",""
"passed","Wed Sep 27 18:26:04 GMT 2023","Wed Sep 27 18:26:31 GMT 2023","27335","chromium","Education/US_11-02-02.spec.js","US_11-02-02_Education > Menu item [Shares trading] on UnReg Role","","","TC_11.02.02_01_UnReg  > Test button [Start Trading] in Main banner on 'es' language",""
"skipped","Wed Sep 27 18:31:33 GMT 2023","Wed Sep 27 18:31:33 GMT 2023","67","chromium","Education/US_11-03-04.spec.js","US_11-03-04_Education > Menu item [Position Trading]  on UnReg Role","","","TC_11.03.04_04_UnReg  > Test button [Download on the App Store] in the block ""Sign up and trade smart today""  on 'es' language",""
"skipped","Wed Sep 27 18:32:26 GMT 2023","Wed Sep 27 18:32:26 GMT 2023","124","chromium","Education/US_11-03-05.spec.js","US_11-03-05_Education > Menu item [Swing Trading]  on UnReg Role","","","TC_11.03.05_07_UnReg  > Test button [Create & verify your account] in the block ""Still looking for a broker you can trust?"" on 'es' language",""
"skipped","Wed Sep 27 18:31:33 GMT 2023","Wed Sep 27 18:31:33 GMT 2023","84","chromium","Education/US_11-03-04.spec.js","US_11-03-04_Education > Menu item [Position Trading]  on UnReg Role","","","TC_11.03.04_06_UnReg  > Test button [Explore Web Platform] in the block ""Sign up and trade smart today"" on 'es' language",""
"passed","Wed Sep 27 18:26:31 GMT 2023","Wed Sep 27 18:26:41 GMT 2023","10247","chromium","Education/US_11-02-02.spec.js","US_11-02-02_Education > Menu item [Shares trading] on UnReg Role","","","TC_11.02.02_02_UnReg  > Test button [Try Demo] in Main banner on 'es' language",""
"skipped","Wed Sep 27 18:33:55 GMT 2023","Wed Sep 27 18:33:58 GMT 2023","2802","chromium","Education/US_11-03-05.spec.js","US_11-03-05_Education > Menu item [Swing Trading] on Auth Role","","","TC_11.03.05_02_Auth  > Test button [Try Demo] in Main banner on 'es' language",""
"skipped","Wed Sep 27 18:33:58 GMT 2023","Wed Sep 27 18:33:59 GMT 2023","1305","chromium","Education/US_11-03-05.spec.js","US_11-03-05_Education > Menu item [Swing Trading] on Auth Role","","","TC_11.03.05_03_Auth  > Test buttons [Trade] on Widget ""Most traded"" on 'es' language",""
"skipped","Wed Sep 27 18:32:59 GMT 2023","Wed Sep 27 18:33:00 GMT 2023","372","chromium","Education/US_11-03-05.spec.js","US_11-05-04_Education > Menu item [Swing Trading] on UnAuth Role","","","TC_11.03.05_05_UnAuth  > Test button [Get it on Google Play] in the block ""Sign up and trade smart today"" on 'es' language",""
"skipped","Wed Sep 27 18:34:01 GMT 2023","Wed Sep 27 18:34:02 GMT 2023","1185","chromium","Education/US_11-03-05.spec.js","US_11-03-05_Education > Menu item [Swing Trading] on Auth Role","","","TC_11.03.05_05_Auth  > Test button [Get it on Google Play] in the block ""Sign up and trade smart today"" on 'es' language",""
"skipped","Wed Sep 27 18:31:33 GMT 2023","Wed Sep 27 18:31:33 GMT 2023","79","chromium","Education/US_11-03-04.spec.js","US_11-03-04_Education > Menu item [Position Trading]  on UnReg Role","","","TC_11.03.04_02_UnReg  > Test button [Try Demo] in Main banner on 'es' language",""
"skipped","Wed Sep 27 18:32:25 GMT 2023","Wed Sep 27 18:32:25 GMT 2023","131","chromium","Education/US_11-03-05.spec.js","US_11-03-05_Education > Menu item [Swing Trading]  on UnReg Role","","","TC_11.03.05_03_UnReg  > Test buttons [Trade] on Widget ""Most traded"" on 'es' language",""
"skipped","Wed Sep 27 18:32:09 GMT 2023","Wed Sep 27 18:32:10 GMT 2023","106","chromium","Education/US_11-03-04.spec.js","US_11-03-04_Education > Menu item [Position Trading] on Auth Role","","","TC_11.03.04_05_Auth  > Test button [Get it on Google Play] in the block ""Sign up and trade smart today"" on 'es' language",""
"skipped","Wed Sep 27 18:34:03 GMT 2023","Wed Sep 27 18:34:04 GMT 2023","1204","chromium","Education/US_11-03-05.spec.js","US_11-03-05_Education > Menu item [Swing Trading] on Auth Role","","","TC_11.03.05_07_Auth  > Test button [Create & verify your account] in the block ""Still looking for a broker you can trust?"" on 'es' language",""
"skipped","Wed Sep 27 18:33:00 GMT 2023","Wed Sep 27 18:33:03 GMT 2023","3188","chromium","Education/US_11-03-05.spec.js","US_11-05-04_Education > Menu item [Swing Trading] on UnAuth Role","","","TC_11.03.05_06_UnAuth  > Test button [Explore Web Platform] in the block ""Sign up and trade smart today"" on 'es' language",""
"skipped","Wed Sep 27 18:32:10 GMT 2023","Wed Sep 27 18:32:10 GMT 2023","272","chromium","Education/US_11-03-04.spec.js","US_11-03-04_Education > Menu item [Position Trading] on Auth Role","","","TC_11.03.04_06_Auth  > Test button [Explore Web Platform] in the block ""Sign up and trade smart today"" on 'es' language",""
"skipped","Wed Sep 27 18:33:03 GMT 2023","Wed Sep 27 18:33:03 GMT 2023","377","chromium","Education/US_11-03-05.spec.js","US_11-05-04_Education > Menu item [Swing Trading] on UnAuth Role","","","TC_11.03.05_07_UnAuth  > Test button [Create & verify your account] in the block ""Still looking for a broker you can trust?"" on 'es' language",""
"skipped","Wed Sep 27 18:31:52 GMT 2023","Wed Sep 27 18:31:52 GMT 2023","83","chromium","Education/US_11-03-04.spec.js","US_11-03-04_Education > Menu item [Position Trading] on UnAuth Role","","","TC_11.03.04_04_UnAuth  > Test button [Download on the App Store] in the block ""Sign up and trade smart today""  on 'es' language",""
"skipped","Wed Sep 27 18:32:25 GMT 2023","Wed Sep 27 18:32:25 GMT 2023","125","chromium","Education/US_11-03-05.spec.js","US_11-03-05_Education > Menu item [Swing Trading]  on UnReg Role","","","TC_11.03.05_04_UnReg  > Test button [Download on the App Store] in the block ""Sign up and trade smart today""  on 'es' language",""
"skipped","Wed Sep 27 18:31:52 GMT 2023","Wed Sep 27 18:32:09 GMT 2023","17163","chromium","Education/US_11-03-04.spec.js","US_11-03-04_Education > Menu item [Position Trading] on Auth Role","","","TC_11.03.04_01_Auth  > Test button [Start Trading] in Main banner on 'es' language",""
"skipped","Wed Sep 27 18:32:09 GMT 2023","Wed Sep 27 18:32:09 GMT 2023","78","chromium","Education/US_11-03-04.spec.js","US_11-03-04_Education > Menu item [Position Trading] on Auth Role","","","TC_11.03.04_03_Auth  > Test buttons [Trade] on Widget ""Most traded"" on 'es' language",""
"skipped","Wed Sep 27 18:32:09 GMT 2023","Wed Sep 27 18:32:09 GMT 2023","144","chromium","Education/US_11-03-04.spec.js","US_11-03-04_Education > Menu item [Position Trading] on Auth Role","","","TC_11.03.04_04_Auth  > Test button [Download on the App Store] in the block ""Sign up and trade smart today""  on 'es' language",""
"skipped","Wed Sep 27 18:31:52 GMT 2023","Wed Sep 27 18:31:52 GMT 2023","67","chromium","Education/US_11-03-04.spec.js","US_11-03-04_Education > Menu item [Position Trading] on UnAuth Role","","","TC_11.03.04_05_UnAuth  > Test button [Get it on Google Play] in the block ""Sign up and trade smart today"" on 'es' language",""
"skipped","Wed Sep 27 18:32:10 GMT 2023","Wed Sep 27 18:32:10 GMT 2023","138","chromium","Education/US_11-03-04.spec.js","US_11-03-04_Education > Menu item [Position Trading] on Auth Role","","","TC_11.03.04_07_Auth  > Test button [Create & verify your account] in the block ""Still looking for a broker you can trust?"" on 'es' language",""
"skipped","Wed Sep 27 18:32:58 GMT 2023","Wed Sep 27 18:32:58 GMT 2023","436","chromium","Education/US_11-03-05.spec.js","US_11-05-04_Education > Menu item [Swing Trading] on UnAuth Role","","","TC_11.03.05_02_UnAuth  > Test button [Try Demo] in Main banner on 'es' language",""
"passed","Wed Sep 27 18:29:39 GMT 2023","Wed Sep 27 18:30:17 GMT 2023","38022","chromium","Education/US_11-02-02.spec.js","US_11-02-02_Education > Menu item [Shares Trading] on Auth Role","","","TC_11.02.02_01_Auth  > Test button [Start Trading] in Main banner on 'es' language",""
"passed","Wed Sep 27 18:30:17 GMT 2023","Wed Sep 27 18:30:39 GMT 2023","21611","chromium","Education/US_11-02-02.spec.js","US_11-02-02_Education > Menu item [Shares Trading] on Auth Role","","","TC_11.02.02_02_Auth  > Test button [Try Demo] in Main banner on 'es' language",""
"skipped","Wed Sep 27 18:31:33 GMT 2023","Wed Sep 27 18:31:33 GMT 2023","94","chromium","Education/US_11-03-04.spec.js","US_11-03-04_Education > Menu item [Position Trading]  on UnReg Role","","","TC_11.03.04_03_UnReg  > Test buttons [Trade] on Widget ""Most traded"" on 'es' language",""
"skipped","Wed Sep 27 18:31:33 GMT 2023","Wed Sep 27 18:31:33 GMT 2023","63","chromium","Education/US_11-03-04.spec.js","US_11-03-04_Education > Menu item [Position Trading]  on UnReg Role","","","TC_11.03.04_05_UnReg  > Test button [Get it on Google Play] in the block ""Sign up and trade smart today"" on 'es' language",""
"skipped","Wed Sep 27 18:32:09 GMT 2023","Wed Sep 27 18:32:09 GMT 2023","75","chromium","Education/US_11-03-04.spec.js","US_11-03-04_Education > Menu item [Position Trading] on Auth Role","","","TC_11.03.04_02_Auth  > Test button [Try Demo] in Main banner on 'es' language",""
"skipped","Wed Sep 27 18:31:52 GMT 2023","Wed Sep 27 18:31:52 GMT 2023","96","chromium","Education/US_11-03-04.spec.js","US_11-03-04_Education > Menu item [Position Trading] on UnAuth Role","","","TC_11.03.04_02_UnAuth  > Test button [Try Demo] in Main banner on 'es' language",""
"skipped","Wed Sep 27 18:32:10 GMT 2023","Wed Sep 27 18:32:25 GMT 2023","15083","chromium","Education/US_11-03-05.spec.js","US_11-03-05_Education > Menu item [Swing Trading]  on UnReg Role","","","TC_11.03.05_01_UnReg  > Test button [Start Trading] in Main banner on 'es' language",""
"skipped","Wed Sep 27 18:31:52 GMT 2023","Wed Sep 27 18:31:52 GMT 2023","82","chromium","Education/US_11-03-04.spec.js","US_11-03-04_Education > Menu item [Position Trading] on UnAuth Role","","","TC_11.03.04_07_UnAuth  > Test button [Create & verify your account] in the block ""Still looking for a broker you can trust?"" on 'es' language",""
"skipped","Wed Sep 27 18:32:59 GMT 2023","Wed Sep 27 18:32:59 GMT 2023","310","chromium","Education/US_11-03-05.spec.js","US_11-05-04_Education > Menu item [Swing Trading] on UnAuth Role","","","TC_11.03.05_04_UnAuth  > Test button [Download on the App Store] in the block ""Sign up and trade smart today""  on 'es' language",""
"skipped","Wed Sep 27 18:31:52 GMT 2023","Wed Sep 27 18:31:52 GMT 2023","77","chromium","Education/US_11-03-04.spec.js","US_11-03-04_Education > Menu item [Position Trading] on UnAuth Role","","","TC_11.03.04_03_UnAuth  > Test buttons [Trade] on Widget ""Most traded"" on 'es' language",""
"skipped","Wed Sep 27 18:32:26 GMT 2023","Wed Sep 27 18:32:26 GMT 2023","105","chromium","Education/US_11-03-05.spec.js","US_11-03-05_Education > Menu item [Swing Trading]  on UnReg Role","","","TC_11.03.05_06_UnReg  > Test button [Explore Web Platform] in the block ""Sign up and trade smart today"" on 'es' language",""
"skipped","Wed Sep 27 18:32:26 GMT 2023","Wed Sep 27 18:32:58 GMT 2023","32134","chromium","Education/US_11-03-05.spec.js","US_11-05-04_Education > Menu item [Swing Trading] on UnAuth Role","","","TC_11.03.05_01_UnAuth  > Test button [Start Trading] in Main banner on 'es' language",""
"failed","Wed Sep 27 18:27:39 GMT 2023","Wed Sep 27 18:28:04 GMT 2023","25537","chromium","Education/US_11-02-02.spec.js","US_11-02-02_Education > Menu item [Shares trading] on UnAuth Role","","","TC_11.02.02_01_UnAuth  > Test button [Start Trading] in Main banner on 'es' language",""
"skipped","Wed Sep 27 18:31:33 GMT 2023","Wed Sep 27 18:31:52 GMT 2023","18110","chromium","Education/US_11-03-04.spec.js","US_11-03-04_Education > Menu item [Position Trading] on UnAuth Role","","","TC_11.03.04_01_UnAuth  > Test button [Start Trading] in Main banner on 'es' language",""
"skipped","Wed Sep 27 18:33:35 GMT 2023","Wed Sep 27 18:33:55 GMT 2023","20500","chromium","Education/US_11-03-05.spec.js","US_11-03-05_Education > Menu item [Swing Trading] on Auth Role","","","TC_11.03.05_01_Auth  > Test button [Start Trading] in Main banner on 'es' language",""
"skipped","Wed Sep 27 18:33:59 GMT 2023","Wed Sep 27 18:34:01 GMT 2023","1236","chromium","Education/US_11-03-05.spec.js","US_11-03-05_Education > Menu item [Swing Trading] on Auth Role","","","TC_11.03.05_04_Auth  > Test button [Download on the App Store] in the block ""Sign up and trade smart today""  on 'es' language",""
"broken","Wed Sep 27 18:29:08 GMT 2023","Wed Sep 27 18:29:39 GMT 2023","30425","chromium","Education/US_11-02-02.spec.js","US_11-02-02_Education > Menu item [Shares trading] on UnAuth Role","","","TC_11.02.02_02_UnAuth  > Test button [Try Demo] in Main banner on 'es' language",""
