"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Tue Sep 26 04:29:29 GMT 2023","Tue Sep 26 04:29:29 GMT 2023","131","chromium","Education/US_11-03-05.spec.js","US_11-03-05_Education > Menu item [Swing Trading]  on UnReg Role","","","TC_11.03.05_04_UnReg  > Test button [Download on the App Store] in the block ""Sign up and trade smart today""  on 'ro' language",""
"skipped","Tue Sep 26 04:28:58 GMT 2023","Tue Sep 26 04:28:58 GMT 2023","51","chromium","Education/US_11-03-04.spec.js","US_11-03-04_Education > Menu item [Position Trading] on UnAuth Role","","","TC_11.03.04_04_UnAuth  > Test button [Download on the App Store] in the block ""Sign up and trade smart today""  on 'ro' language",""
"skipped","Tue Sep 26 04:29:28 GMT 2023","Tue Sep 26 04:29:29 GMT 2023","159","chromium","Education/US_11-03-05.spec.js","US_11-03-05_Education > Menu item [Swing Trading]  on UnReg Role","","","TC_11.03.05_03_UnReg  > Test buttons [Trade] on Widget ""Most traded"" on 'ro' language",""
"skipped","Tue Sep 26 04:28:37 GMT 2023","Tue Sep 26 04:28:58 GMT 2023","20420","chromium","Education/US_11-03-04.spec.js","US_11-03-04_Education > Menu item [Position Trading] on UnAuth Role","","","TC_11.03.04_01_UnAuth  > Test button [Start Trading] in Main banner on 'ro' language",""
"skipped","Tue Sep 26 04:30:50 GMT 2023","Tue Sep 26 04:30:50 GMT 2023","87","chromium","Education/US_11-03-05.spec.js","US_11-03-05_Education > Menu item [Swing Trading] on Auth Role","","","TC_11.03.05_07_Auth  > Test button [Create & verify your account] in the block ""Still looking for a broker you can trust?"" on 'ro' language",""
"skipped","Tue Sep 26 04:28:37 GMT 2023","Tue Sep 26 04:28:37 GMT 2023","73","chromium","Education/US_11-03-04.spec.js","US_11-03-04_Education > Menu item [Position Trading]  on UnReg Role","","","TC_11.03.04_06_UnReg  > Test button [Explore Web Platform] in the block ""Sign up and trade smart today"" on 'ro' language",""
"skipped","Tue Sep 26 04:28:37 GMT 2023","Tue Sep 26 04:28:37 GMT 2023","92","chromium","Education/US_11-03-04.spec.js","US_11-03-04_Education > Menu item [Position Trading]  on UnReg Role","","","TC_11.03.04_04_UnReg  > Test button [Download on the App Store] in the block ""Sign up and trade smart today""  on 'ro' language",""
"skipped","Tue Sep 26 04:29:28 GMT 2023","Tue Sep 26 04:29:28 GMT 2023","127","chromium","Education/US_11-03-05.spec.js","US_11-03-05_Education > Menu item [Swing Trading]  on UnReg Role","","","TC_11.03.05_02_UnReg  > Test button [Try Demo] in Main banner on 'ro' language",""
"skipped","Tue Sep 26 04:28:37 GMT 2023","Tue Sep 26 04:28:37 GMT 2023","74","chromium","Education/US_11-03-04.spec.js","US_11-03-04_Education > Menu item [Position Trading]  on UnReg Role","","","TC_11.03.04_07_UnReg  > Test button [Create & verify your account] in the block ""Still looking for a broker you can trust?"" on 'ro' language",""
"skipped","Tue Sep 26 04:30:27 GMT 2023","Tue Sep 26 04:30:29 GMT 2023","1267","chromium","Education/US_11-03-05.spec.js","US_11-05-04_Education > Menu item [Swing Trading] on UnAuth Role","","","TC_11.03.05_04_UnAuth  > Test button [Download on the App Store] in the block ""Sign up and trade smart today""  on 'ro' language",""
