"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Wed Sep 20 15:45:42 GMT 2023","Wed Sep 20 15:45:57 GMT 2023","15559","chromium","Education/US_11-03-05.spec.js","US_11-03-05_Education > Menu item [Swing Trading] on Auth Role","","","TC_11.03.05_07_Auth  > Test button [Create & verify your account] in the block ""Still looking for a broker you can trust?"" on 'es' language",""
"skipped","Wed Sep 20 15:36:57 GMT 2023","Wed Sep 20 15:37:21 GMT 2023","24417","chromium","Education/US_11-03-05.spec.js","US_11-05-04_Education > Menu item [Swing Trading] on UnAuth Role","","","TC_11.03.05_04_UnAuth  > Test button [Download on the App Store] in the block ""Sign up and trade smart today""  on 'es' language",""
"skipped","Wed Sep 20 15:34:31 GMT 2023","Wed Sep 20 15:34:44 GMT 2023","12767","chromium","Education/US_11-03-05.spec.js","US_11-03-05_Education > Menu item [Swing Trading]  on UnReg Role","","","TC_11.03.05_07_UnReg  > Test button [Create & verify your account] in the block ""Still looking for a broker you can trust?"" on 'es' language",""
"skipped","Wed Sep 20 15:33:00 GMT 2023","Wed Sep 20 15:33:17 GMT 2023","16518","chromium","Education/US_11-03-05.spec.js","US_11-03-05_Education > Menu item [Swing Trading]  on UnReg Role","","","TC_11.03.05_03_UnReg  > Test buttons [Trade] on Widget ""Most traded"" on 'es' language",""
"skipped","Wed Sep 20 15:34:31 GMT 2023","Wed Sep 20 15:34:31 GMT 2023","0","chromium","Education/US_11-03-05.spec.js","US_11-03-05_Education > Menu item [Swing Trading]  on UnReg Role","","","TC_11.03.05_06_UnReg  > Test button [Explore Web Platform] in the block ""Sign up and trade smart today"" on 'es' language",""
"skipped","Wed Sep 20 15:33:35 GMT 2023","Wed Sep 20 15:33:57 GMT 2023","22466","chromium","Education/US_11-03-05.spec.js","US_11-03-05_Education > Menu item [Swing Trading]  on UnReg Role","","","TC_11.03.05_05_UnReg  > Test button [Get it on Google Play] in the block ""Sign up and trade smart today"" on 'es' language",""
"skipped","Wed Sep 20 15:32:46 GMT 2023","Wed Sep 20 15:33:00 GMT 2023","13897","chromium","Education/US_11-03-05.spec.js","US_11-03-05_Education > Menu item [Swing Trading]  on UnReg Role","","","TC_11.03.05_02_UnReg  > Test button [Try Demo] in Main banner on 'es' language",""
"skipped","Wed Sep 20 15:41:58 GMT 2023","Wed Sep 20 15:42:21 GMT 2023","22775","chromium","Education/US_11-03-05.spec.js","US_11-03-05_Education > Menu item [Swing Trading] on Auth Role","","","TC_11.03.05_02_Auth  > Test button [Try Demo] in Main banner on 'es' language",""
"skipped","Wed Sep 20 15:36:38 GMT 2023","Wed Sep 20 15:36:57 GMT 2023","18860","chromium","Education/US_11-03-05.spec.js","US_11-05-04_Education > Menu item [Swing Trading] on UnAuth Role","","","TC_11.03.05_03_UnAuth  > Test buttons [Trade] on Widget ""Most traded"" on 'es' language",""
"skipped","Wed Sep 20 15:34:44 GMT 2023","Wed Sep 20 15:35:07 GMT 2023","22953","chromium","Education/US_11-03-05.spec.js","US_11-05-04_Education > Menu item [Swing Trading] on UnAuth Role","","","TC_11.03.05_01_UnAuth  > Test button [Start Trading] in Main banner on 'es' language",""
"skipped","Wed Sep 20 15:43:14 GMT 2023","Wed Sep 20 15:43:43 GMT 2023","29041","chromium","Education/US_11-03-05.spec.js","US_11-03-05_Education > Menu item [Swing Trading] on Auth Role","","","TC_11.03.05_04_Auth  > Test button [Download on the App Store] in the block ""Sign up and trade smart today""  on 'es' language",""
