"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Sep 17 19:20:41 GMT 2023","Sun Sep 17 19:21:01 GMT 2023","19661","chromium","Education/US_11-03-04.spec.js","US_11-03-04_Education > Menu item [Position Trading]  on UnReg Role","","","TC_11.03.04_06_UnReg  > Test button [Explore Web Platform] in the block ""Sign up and trade smart today"" on 'en' language",""
"passed","Sun Sep 17 19:24:26 GMT 2023","Sun Sep 17 19:24:33 GMT 2023","6422","chromium","Education/US_11-03-04.spec.js","US_11-03-04_Education > Menu item [Position Trading] on Auth Role","","","TC_11.03.04_02_Auth  > Test button [Try Demo] in Main banner on 'en' language",""
"failed","Sun Sep 17 19:20:27 GMT 2023","Sun Sep 17 19:20:41 GMT 2023","14090","chromium","Education/US_11-03-04.spec.js","US_11-03-04_Education > Menu item [Position Trading]  on UnReg Role","","","TC_11.03.04_05_UnReg  > Test button [Get it on Google Play] in the block ""Sign up and trade smart today"" on 'en' language",""
"passed","Sun Sep 17 19:27:07 GMT 2023","Sun Sep 17 19:27:13 GMT 2023","6520","chromium","Education/US_11-03-04.spec.js","US_11-03-04_Education > Menu item [Position Trading] on Auth Role","","","TC_11.03.04_07_Auth  > Test button [Create & verify your account] in the block ""Still looking for a broker you can trust?"" on 'en' language",""
"skipped","Sun Sep 17 19:24:06 GMT 2023","Sun Sep 17 19:24:06 GMT 2023","1","chromium","Education/US_11-03-04.spec.js","US_11-03-04_Education > Menu item [Position Trading] on UnAuth Role","","","TC_11.03.04_03_UnAuth  > Test buttons [Trade] on Widget ""Most traded"" on 'en' language",""
"skipped","Sun Sep 17 19:24:06 GMT 2023","Sun Sep 17 19:24:06 GMT 2023","1","chromium","Education/US_11-03-04.spec.js","US_11-03-04_Education > Menu item [Position Trading] on UnAuth Role","","","TC_11.03.04_05_UnAuth  > Test button [Get it on Google Play] in the block ""Sign up and trade smart today"" on 'en' language",""
"passed","Sun Sep 17 19:26:46 GMT 2023","Sun Sep 17 19:27:07 GMT 2023","21017","chromium","Education/US_11-03-04.spec.js","US_11-03-04_Education > Menu item [Position Trading] on Auth Role","","","TC_11.03.04_06_Auth  > Test button [Explore Web Platform] in the block ""Sign up and trade smart today"" on 'en' language",""
"skipped","Sun Sep 17 19:24:06 GMT 2023","Sun Sep 17 19:24:06 GMT 2023","0","chromium","Education/US_11-03-04.spec.js","US_11-03-04_Education > Menu item [Position Trading] on UnAuth Role","","","TC_11.03.04_06_UnAuth  > Test button [Explore Web Platform] in the block ""Sign up and trade smart today"" on 'en' language",""
"broken","Sun Sep 17 19:26:03 GMT 2023","Sun Sep 17 19:26:45 GMT 2023","42503","chromium","Education/US_11-03-04.spec.js","US_11-03-04_Education > Menu item [Position Trading] on Auth Role","","","TC_11.03.04_05_Auth  > Test button [Get it on Google Play] in the block ""Sign up and trade smart today"" on 'en' language",""
"skipped","Sun Sep 17 19:24:06 GMT 2023","Sun Sep 17 19:24:06 GMT 2023","1","chromium","Education/US_11-03-04.spec.js","US_11-03-04_Education > Menu item [Position Trading] on UnAuth Role","","","TC_11.03.04_04_UnAuth  > Test button [Download on the App Store] in the block ""Sign up and trade smart today""  on 'en' language",""
"passed","Sun Sep 17 19:19:08 GMT 2023","Sun Sep 17 19:19:10 GMT 2023","2169","chromium","Education/US_11-03-04.spec.js","US_11-03-04_Education > Menu item [Position Trading]  on UnReg Role","","","TC_11.03.04_02_UnReg  > Test button [Try Demo] in Main banner on 'en' language",""
"passed","Sun Sep 17 19:25:11 GMT 2023","Sun Sep 17 19:25:34 GMT 2023","23010","chromium","Education/US_11-03-04.spec.js","US_11-03-04_Education > Menu item [Position Trading] on Auth Role","","","TC_11.03.04_04_Auth  > Test button [Download on the App Store] in the block ""Sign up and trade smart today""  on 'en' language",""
"passed","Sun Sep 17 19:24:06 GMT 2023","Sun Sep 17 19:24:26 GMT 2023","20098","chromium","Education/US_11-03-04.spec.js","US_11-03-04_Education > Menu item [Position Trading] on Auth Role","","","TC_11.03.04_01_Auth  > Test button [Start Trading] in Main banner on 'en' language",""
"skipped","Sun Sep 17 19:24:06 GMT 2023","Sun Sep 17 19:24:06 GMT 2023","0","chromium","Education/US_11-03-04.spec.js","US_11-03-04_Education > Menu item [Position Trading] on UnAuth Role","","","TC_11.03.04_07_UnAuth  > Test button [Create & verify your account] in the block ""Still looking for a broker you can trust?"" on 'en' language",""
"passed","Sun Sep 17 19:18:55 GMT 2023","Sun Sep 17 19:19:08 GMT 2023","12805","chromium","Education/US_11-03-04.spec.js","US_11-03-04_Education > Menu item [Position Trading]  on UnReg Role","","","TC_11.03.04_01_UnReg  > Test button [Start Trading] in Main banner on 'en' language",""
"passed","Sun Sep 17 19:21:48 GMT 2023","Sun Sep 17 19:22:05 GMT 2023","17065","chromium","Education/US_11-03-04.spec.js","US_11-03-04_Education > Menu item [Position Trading]  on UnReg Role","","","TC_11.03.04_07_UnReg  > Test button [Create & verify your account] in the block ""Still looking for a broker you can trust?"" on 'en' language",""
"broken","Sun Sep 17 19:23:35 GMT 2023","Sun Sep 17 19:24:06 GMT 2023","30425","chromium","Education/US_11-03-04.spec.js","US_11-03-04_Education > Menu item [Position Trading] on UnAuth Role","","","TC_11.03.04_02_UnAuth  > Test button [Try Demo] in Main banner on 'en' language",""
"broken","Sun Sep 17 19:23:04 GMT 2023","Sun Sep 17 19:23:35 GMT 2023","30419","chromium","Education/US_11-03-04.spec.js","US_11-03-04_Education > Menu item [Position Trading] on UnAuth Role","","","TC_11.03.04_01_UnAuth  > Test button [Start Trading] in Main banner on 'en' language",""
"failed","Sun Sep 17 19:24:56 GMT 2023","Sun Sep 17 19:25:11 GMT 2023","14404","chromium","Education/US_11-03-04.spec.js","US_11-03-04_Education > Menu item [Position Trading] on Auth Role","","","TC_11.03.04_03_Auth  > Test buttons [Trade] on Widget ""Most traded"" on 'en' language",""
"passed","Sun Sep 17 19:19:44 GMT 2023","Sun Sep 17 19:20:04 GMT 2023","20386","chromium","Education/US_11-03-04.spec.js","US_11-03-04_Education > Menu item [Position Trading]  on UnReg Role","","","TC_11.03.04_04_UnReg  > Test button [Download on the App Store] in the block ""Sign up and trade smart today""  on 'en' language",""
