"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Wed Oct 18 20:44:10 GMT 2023","Wed Oct 18 20:44:12 GMT 2023","1702","chromium","Education/US_11-03-04.spec.js","US_11-03-04_Education > Menu item [Position Trading] on UnAuth Role","","","TC_11.03.04_05_UnAuth  > Test button [Get it on Google Play] in the block ""Sign up and trade smart today"" on 'ar' language",""
"skipped","Wed Oct 18 20:43:08 GMT 2023","Wed Oct 18 20:43:08 GMT 2023","87","chromium","Education/US_11-03-04.spec.js","US_11-03-04_Education > Menu item [Position Trading]  on UnReg Role","","","TC_11.03.04_03_UnReg  > Test buttons [Trade] on Widget ""Most traded"" on 'ar' language",""
"skipped","Wed Oct 18 20:44:32 GMT 2023","Wed Oct 18 20:44:45 GMT 2023","12996","chromium","Education/US_11-03-05.spec.js","US_11-03-05_Education > Menu item [Swing Trading]  on UnReg Role","","","TC_11.03.05_01_UnReg  > Test button [Start Trading] in Main banner on 'ar' language",""
"skipped","Wed Oct 18 20:44:45 GMT 2023","Wed Oct 18 20:44:45 GMT 2023","80","chromium","Education/US_11-03-05.spec.js","US_11-03-05_Education > Menu item [Swing Trading]  on UnReg Role","","","TC_11.03.05_03_UnReg  > Test buttons [Trade] on Widget ""Most traded"" on 'ar' language",""
"skipped","Wed Oct 18 20:44:45 GMT 2023","Wed Oct 18 20:45:09 GMT 2023","23759","chromium","Education/US_11-03-05.spec.js","US_11-05-04_Education > Menu item [Swing Trading] on UnAuth Role","","","TC_11.03.05_01_UnAuth  > Test button [Start Trading] in Main banner on 'ar' language",""
"broken","Wed Oct 18 20:33:03 GMT 2023","Wed Oct 18 20:33:34 GMT 2023","30463","chromium","Education/US_11-02-02.spec.js","US_11-02-02_Education > Menu item [Shares trading] on UnAuth Role","","","TC_11.02.02_03_UnAuth  > Test button [Sell] in the Banner [Trading Instrument] on 'ar' language",""
"skipped","Wed Oct 18 20:45:32 GMT 2023","Wed Oct 18 20:45:33 GMT 2023","111","chromium","Education/US_11-03-05.spec.js","US_11-03-05_Education > Menu item [Swing Trading] on Auth Role","","","TC_11.03.05_05_Auth  > Test button [Get it on Google Play] in the block ""Sign up and trade smart today"" on 'ar' language",""
"skipped","Wed Oct 18 20:44:32 GMT 2023","Wed Oct 18 20:44:32 GMT 2023","60","chromium","Education/US_11-03-04.spec.js","US_11-03-04_Education > Menu item [Position Trading] on Auth Role","","","TC_11.03.04_02_Auth  > Test button [Try Demo] in Main banner on 'ar' language",""
"skipped","Wed Oct 18 20:45:32 GMT 2023","Wed Oct 18 20:45:32 GMT 2023","85","chromium","Education/US_11-03-05.spec.js","US_11-03-05_Education > Menu item [Swing Trading] on Auth Role","","","TC_11.03.05_04_Auth  > Test button [Download on the App Store] in the block ""Sign up and trade smart today""  on 'ar' language",""
"skipped","Wed Oct 18 20:45:09 GMT 2023","Wed Oct 18 20:45:10 GMT 2023","68","chromium","Education/US_11-03-05.spec.js","US_11-05-04_Education > Menu item [Swing Trading] on UnAuth Role","","","TC_11.03.05_06_UnAuth  > Test button [Explore Web Platform] in the block ""Sign up and trade smart today"" on 'ar' language",""
"broken","Wed Oct 18 20:31:26 GMT 2023","Wed Oct 18 20:31:56 GMT 2023","30483","chromium","Education/US_11-02-02.spec.js","US_11-02-02_Education > Menu item [Shares trading] on UnAuth Role","","","TC_11.02.02_02_UnAuth  > Test button [Try Demo] in Main banner on 'ar' language",""
"skipped","Wed Oct 18 20:43:39 GMT 2023","Wed Oct 18 20:44:05 GMT 2023","25613","chromium","Education/US_11-03-04.spec.js","US_11-03-04_Education > Menu item [Position Trading] on UnAuth Role","","","TC_11.03.04_01_UnAuth  > Test button [Start Trading] in Main banner on 'ar' language",""
"broken","Wed Oct 18 20:41:09 GMT 2023","Wed Oct 18 20:41:39 GMT 2023","30403","chromium","Education/US_11-02-02.spec.js","US_11-02-02_Education > Menu item [Shares Trading] on Auth Role","","","TC_11.02.02_04_Auth  > Test button [Buy] in the Banner [Trading Instrument] on 'ar' language",""
"skipped","Wed Oct 18 20:44:05 GMT 2023","Wed Oct 18 20:44:07 GMT 2023","1731","chromium","Education/US_11-03-04.spec.js","US_11-03-04_Education > Menu item [Position Trading] on UnAuth Role","","","TC_11.03.04_02_UnAuth  > Test button [Try Demo] in Main banner on 'ar' language",""
"skipped","Wed Oct 18 20:44:45 GMT 2023","Wed Oct 18 20:44:45 GMT 2023","72","chromium","Education/US_11-03-05.spec.js","US_11-03-05_Education > Menu item [Swing Trading]  on UnReg Role","","","TC_11.03.05_05_UnReg  > Test button [Get it on Google Play] in the block ""Sign up and trade smart today"" on 'ar' language",""
"skipped","Wed Oct 18 20:45:33 GMT 2023","Wed Oct 18 20:45:33 GMT 2023","81","chromium","Education/US_11-03-05.spec.js","US_11-03-05_Education > Menu item [Swing Trading] on Auth Role","","","TC_11.03.05_07_Auth  > Test button [Create & verify your account] in the block ""Still looking for a broker you can trust?"" on 'ar' language",""
"skipped","Wed Oct 18 20:43:08 GMT 2023","Wed Oct 18 20:43:08 GMT 2023","90","chromium","Education/US_11-03-04.spec.js","US_11-03-04_Education > Menu item [Position Trading]  on UnReg Role","","","TC_11.03.04_07_UnReg  > Test button [Create & verify your account] in the block ""Still looking for a broker you can trust?"" on 'ar' language",""
"passed","Wed Oct 18 20:42:10 GMT 2023","Wed Oct 18 20:42:25 GMT 2023","15279","chromium","Education/US_11-02-02.spec.js","US_11-02-02_Education > Menu item [Shares trading] on UnReg Role","","","TC_11.02.02_02_UnReg  > Test button [Try Demo] in Main banner on 'ar' language",""
"broken","Wed Oct 18 20:37:56 GMT 2023","Wed Oct 18 20:38:26 GMT 2023","30433","chromium","Education/US_11-02-02.spec.js","US_11-02-02_Education > Menu item [Shares Trading] on Auth Role","","","TC_11.02.02_02_Auth  > Test button [Try Demo] in Main banner on 'ar' language",""
"skipped","Wed Oct 18 20:44:32 GMT 2023","Wed Oct 18 20:44:32 GMT 2023","82","chromium","Education/US_11-03-04.spec.js","US_11-03-04_Education > Menu item [Position Trading] on Auth Role","","","TC_11.03.04_04_Auth  > Test button [Download on the App Store] in the block ""Sign up and trade smart today""  on 'ar' language",""
"skipped","Wed Oct 18 20:44:12 GMT 2023","Wed Oct 18 20:44:13 GMT 2023","1634","chromium","Education/US_11-03-04.spec.js","US_11-03-04_Education > Menu item [Position Trading] on UnAuth Role","","","TC_11.03.04_06_UnAuth  > Test button [Explore Web Platform] in the block ""Sign up and trade smart today"" on 'ar' language",""
"skipped","Wed Oct 18 20:44:45 GMT 2023","Wed Oct 18 20:44:45 GMT 2023","76","chromium","Education/US_11-03-05.spec.js","US_11-03-05_Education > Menu item [Swing Trading]  on UnReg Role","","","TC_11.03.05_07_UnReg  > Test button [Create & verify your account] in the block ""Still looking for a broker you can trust?"" on 'ar' language",""
"skipped","Wed Oct 18 20:44:32 GMT 2023","Wed Oct 18 20:44:32 GMT 2023","61","chromium","Education/US_11-03-04.spec.js","US_11-03-04_Education > Menu item [Position Trading] on Auth Role","","","TC_11.03.04_06_Auth  > Test button [Explore Web Platform] in the block ""Sign up and trade smart today"" on 'ar' language",""
"broken","Wed Oct 18 20:34:40 GMT 2023","Wed Oct 18 20:35:11 GMT 2023","30403","chromium","Education/US_11-02-02.spec.js","US_11-02-02_Education > Menu item [Shares trading] on UnAuth Role","","","TC_11.02.02_04_UnAuth  > Test button [Buy] in the Banner [Trading Instrument] on 'ar' language",""
"skipped","Wed Oct 18 20:45:10 GMT 2023","Wed Oct 18 20:45:10 GMT 2023","71","chromium","Education/US_11-03-05.spec.js","US_11-05-04_Education > Menu item [Swing Trading] on UnAuth Role","","","TC_11.03.05_07_UnAuth  > Test button [Create & verify your account] in the block ""Still looking for a broker you can trust?"" on 'ar' language",""
"skipped","Wed Oct 18 20:45:09 GMT 2023","Wed Oct 18 20:45:09 GMT 2023","75","chromium","Education/US_11-03-05.spec.js","US_11-05-04_Education > Menu item [Swing Trading] on UnAuth Role","","","TC_11.03.05_04_UnAuth  > Test button [Download on the App Store] in the block ""Sign up and trade smart today""  on 'ar' language",""
"skipped","Wed Oct 18 20:44:07 GMT 2023","Wed Oct 18 20:44:08 GMT 2023","1673","chromium","Education/US_11-03-04.spec.js","US_11-03-04_Education > Menu item [Position Trading] on UnAuth Role","","","TC_11.03.04_03_UnAuth  > Test buttons [Trade] on Widget ""Most traded"" on 'ar' language",""
"failed","Wed Oct 18 20:30:00 GMT 2023","Wed Oct 18 20:30:25 GMT 2023","25282","chromium","Education/US_11-02-02.spec.js","US_11-02-02_Education > Menu item [Shares trading] on UnAuth Role","","","TC_11.02.02_01_UnAuth  > Test button [Start Trading] in Main banner on 'ar' language",""
"skipped","Wed Oct 18 20:44:08 GMT 2023","Wed Oct 18 20:44:10 GMT 2023","1673","chromium","Education/US_11-03-04.spec.js","US_11-03-04_Education > Menu item [Position Trading] on UnAuth Role","","","TC_11.03.04_04_UnAuth  > Test button [Download on the App Store] in the block ""Sign up and trade smart today""  on 'ar' language",""
"skipped","Wed Oct 18 20:43:08 GMT 2023","Wed Oct 18 20:43:08 GMT 2023","102","chromium","Education/US_11-03-04.spec.js","US_11-03-04_Education > Menu item [Position Trading]  on UnReg Role","","","TC_11.03.04_06_UnReg  > Test button [Explore Web Platform] in the block ""Sign up and trade smart today"" on 'ar' language",""
"skipped","Wed Oct 18 20:43:08 GMT 2023","Wed Oct 18 20:43:08 GMT 2023","79","chromium","Education/US_11-03-04.spec.js","US_11-03-04_Education > Menu item [Position Trading]  on UnReg Role","","","TC_11.03.04_04_UnReg  > Test button [Download on the App Store] in the block ""Sign up and trade smart today""  on 'ar' language",""
"passed","Wed Oct 18 20:41:40 GMT 2023","Wed Oct 18 20:42:10 GMT 2023","29774","chromium","Education/US_11-02-02.spec.js","US_11-02-02_Education > Menu item [Shares trading] on UnReg Role","","","TC_11.02.02_01_UnReg  > Test button [Start Trading] in Main banner on 'ar' language",""
"passed","Wed Oct 18 20:42:25 GMT 2023","Wed Oct 18 20:42:40 GMT 2023","15044","chromium","Education/US_11-02-02.spec.js","US_11-02-02_Education > Menu item [Shares trading] on UnReg Role","","","TC_11.02.02_03_UnReg  > Test button [Sell] in the Banner [Trading Instrument] on 'ar' language",""
"broken","Wed Oct 18 20:39:33 GMT 2023","Wed Oct 18 20:40:03 GMT 2023","30418","chromium","Education/US_11-02-02.spec.js","US_11-02-02_Education > Menu item [Shares Trading] on Auth Role","","","TC_11.02.02_03_Auth  > Test button [Sell] in the Banner [Trading Instrument] on 'ar' language",""
"skipped","Wed Oct 18 20:45:32 GMT 2023","Wed Oct 18 20:45:32 GMT 2023","62","chromium","Education/US_11-03-05.spec.js","US_11-03-05_Education > Menu item [Swing Trading] on Auth Role","","","TC_11.03.05_02_Auth  > Test button [Try Demo] in Main banner on 'ar' language",""
"skipped","Wed Oct 18 20:45:09 GMT 2023","Wed Oct 18 20:45:09 GMT 2023","69","chromium","Education/US_11-03-05.spec.js","US_11-05-04_Education > Menu item [Swing Trading] on UnAuth Role","","","TC_11.03.05_05_UnAuth  > Test button [Get it on Google Play] in the block ""Sign up and trade smart today"" on 'ar' language",""
"skipped","Wed Oct 18 20:44:15 GMT 2023","Wed Oct 18 20:44:32 GMT 2023","16448","chromium","Education/US_11-03-04.spec.js","US_11-03-04_Education > Menu item [Position Trading] on Auth Role","","","TC_11.03.04_01_Auth  > Test button [Start Trading] in Main banner on 'ar' language",""
"skipped","Wed Oct 18 20:45:10 GMT 2023","Wed Oct 18 20:45:32 GMT 2023","22630","chromium","Education/US_11-03-05.spec.js","US_11-03-05_Education > Menu item [Swing Trading] on Auth Role","","","TC_11.03.05_01_Auth  > Test button [Start Trading] in Main banner on 'ar' language",""
"skipped","Wed Oct 18 20:45:33 GMT 2023","Wed Oct 18 20:45:33 GMT 2023","84","chromium","Education/US_11-03-05.spec.js","US_11-03-05_Education > Menu item [Swing Trading] on Auth Role","","","TC_11.03.05_06_Auth  > Test button [Explore Web Platform] in the block ""Sign up and trade smart today"" on 'ar' language",""
"passed","Wed Oct 18 20:42:40 GMT 2023","Wed Oct 18 20:42:55 GMT 2023","15028","chromium","Education/US_11-02-02.spec.js","US_11-02-02_Education > Menu item [Shares trading] on UnReg Role","","","TC_11.02.02_04_UnReg  > Test button [Buy] in the Banner [Trading Instrument] on 'ar' language",""
"skipped","Wed Oct 18 20:43:08 GMT 2023","Wed Oct 18 20:43:08 GMT 2023","83","chromium","Education/US_11-03-04.spec.js","US_11-03-04_Education > Menu item [Position Trading]  on UnReg Role","","","TC_11.03.04_05_UnReg  > Test button [Get it on Google Play] in the block ""Sign up and trade smart today"" on 'ar' language",""
"skipped","Wed Oct 18 20:45:09 GMT 2023","Wed Oct 18 20:45:09 GMT 2023","72","chromium","Education/US_11-03-05.spec.js","US_11-05-04_Education > Menu item [Swing Trading] on UnAuth Role","","","TC_11.03.05_03_UnAuth  > Test buttons [Trade] on Widget ""Most traded"" on 'ar' language",""
"skipped","Wed Oct 18 20:44:32 GMT 2023","Wed Oct 18 20:44:32 GMT 2023","68","chromium","Education/US_11-03-04.spec.js","US_11-03-04_Education > Menu item [Position Trading] on Auth Role","","","TC_11.03.04_05_Auth  > Test button [Get it on Google Play] in the block ""Sign up and trade smart today"" on 'ar' language",""
