"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Tue Sep 19 09:35:04 GMT 2023","Tue Sep 19 09:35:14 GMT 2023","9763","chromium","Education/US_11-03-04.spec.js","US_11-03-04_Education > Menu item [Position Trading]  on UnReg Role","","","TC_11.03.04_06_UnReg  > Test button [Explore Web Platform] in the block ""Sign up and trade smart today"" on 'en' language",""
"skipped","Tue Sep 19 09:33:11 GMT 2023","Tue Sep 19 09:33:21 GMT 2023","10009","chromium","Education/US_11-03-04.spec.js","US_11-03-04_Education > Menu item [Position Trading]  on UnReg Role","","","TC_11.03.04_01_UnReg  > Test button [Start Trading] in Main banner on 'en' language",""
"failed","Tue Sep 19 09:33:43 GMT 2023","Tue Sep 19 09:33:54 GMT 2023","11050","chromium","Education/US_11-03-04.spec.js","US_11-03-04_Education > Menu item [Position Trading]  on UnReg Role","","","TC_11.03.04_03_UnReg  > Test buttons [Trade] on Widget ""Most traded"" on 'en' language",""
"passed","Tue Sep 19 09:33:22 GMT 2023","Tue Sep 19 09:33:41 GMT 2023","18621","chromium","Education/US_11-03-04.spec.js","US_11-03-04_Education > Menu item [Position Trading]  on UnReg Role","","","TC_11.03.04_02_UnReg  > Test button [Try Demo] in Main banner on 'en' language",""
"skipped","Tue Sep 19 09:34:23 GMT 2023","Tue Sep 19 09:34:33 GMT 2023","10499","chromium","Education/US_11-03-04.spec.js","US_11-03-04_Education > Menu item [Position Trading]  on UnReg Role","","","TC_11.03.04_05_UnReg  > Test button [Get it on Google Play] in the block ""Sign up and trade smart today"" on 'en' language",""
"passed","Tue Sep 19 09:33:54 GMT 2023","Tue Sep 19 09:34:16 GMT 2023","21605","chromium","Education/US_11-03-04.spec.js","US_11-03-04_Education > Menu item [Position Trading]  on UnReg Role","","","TC_11.03.04_04_UnReg  > Test button [Download on the App Store] in the block ""Sign up and trade smart today""  on 'en' language",""
"passed","Tue Sep 19 09:35:14 GMT 2023","Tue Sep 19 09:35:20 GMT 2023","5474","chromium","Education/US_11-03-04.spec.js","US_11-03-04_Education > Menu item [Position Trading]  on UnReg Role","","","TC_11.03.04_07_UnReg  > Test button [Create & verify your account] in the block ""Still looking for a broker you can trust?"" on 'en' language",""
