"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Mon Sep 25 18:58:11 GMT 2023","Mon Sep 25 18:58:11 GMT 2023","74","chromium","Education/US_11-03-04.spec.js","US_11-03-04_Education > Menu item [Position Trading]  on UnReg Role","","","TC_11.03.04_05_UnReg  > Test button [Get it on Google Play] in the block ""Sign up and trade smart today"" on 'de' language",""
"skipped","Mon Sep 25 19:00:02 GMT 2023","Mon Sep 25 19:00:03 GMT 2023","544","chromium","Education/US_11-03-05.spec.js","US_11-03-05_Education > Menu item [Swing Trading] on Auth Role","","","TC_11.03.05_03_Auth  > Test buttons [Trade] on Widget ""Most traded"" on 'de' language",""
"skipped","Mon Sep 25 18:59:30 GMT 2023","Mon Sep 25 18:59:30 GMT 2023","203","chromium","Education/US_11-03-05.spec.js","US_11-05-04_Education > Menu item [Swing Trading] on UnAuth Role","","","TC_11.03.05_05_UnAuth  > Test button [Get it on Google Play] in the block ""Sign up and trade smart today"" on 'de' language",""
"skipped","Mon Sep 25 18:59:01 GMT 2023","Mon Sep 25 18:59:01 GMT 2023","263","chromium","Education/US_11-03-05.spec.js","US_11-03-05_Education > Menu item [Swing Trading]  on UnReg Role","","","TC_11.03.05_05_UnReg  > Test button [Get it on Google Play] in the block ""Sign up and trade smart today"" on 'de' language",""
"skipped","Mon Sep 25 18:58:11 GMT 2023","Mon Sep 25 18:58:11 GMT 2023","86","chromium","Education/US_11-03-04.spec.js","US_11-03-04_Education > Menu item [Position Trading]  on UnReg Role","","","TC_11.03.04_03_UnReg  > Test buttons [Trade] on Widget ""Most traded"" on 'de' language",""
"skipped","Mon Sep 25 18:59:00 GMT 2023","Mon Sep 25 18:59:00 GMT 2023","170","chromium","Education/US_11-03-05.spec.js","US_11-03-05_Education > Menu item [Swing Trading]  on UnReg Role","","","TC_11.03.05_02_UnReg  > Test button [Try Demo] in Main banner on 'de' language",""
"skipped","Mon Sep 25 18:58:30 GMT 2023","Mon Sep 25 18:58:30 GMT 2023","165","chromium","Education/US_11-03-04.spec.js","US_11-03-04_Education > Menu item [Position Trading] on UnAuth Role","","","TC_11.03.04_07_UnAuth  > Test button [Create & verify your account] in the block ""Still looking for a broker you can trust?"" on 'de' language",""
"skipped","Mon Sep 25 19:00:03 GMT 2023","Mon Sep 25 19:00:06 GMT 2023","3365","chromium","Education/US_11-03-05.spec.js","US_11-03-05_Education > Menu item [Swing Trading] on Auth Role","","","TC_11.03.05_04_Auth  > Test button [Download on the App Store] in the block ""Sign up and trade smart today""  on 'de' language",""
"skipped","Mon Sep 25 18:59:30 GMT 2023","Mon Sep 25 18:59:30 GMT 2023","220","chromium","Education/US_11-03-05.spec.js","US_11-05-04_Education > Menu item [Swing Trading] on UnAuth Role","","","TC_11.03.05_03_UnAuth  > Test buttons [Trade] on Widget ""Most traded"" on 'de' language",""
"skipped","Mon Sep 25 18:58:30 GMT 2023","Mon Sep 25 18:58:30 GMT 2023","109","chromium","Education/US_11-03-04.spec.js","US_11-03-04_Education > Menu item [Position Trading] on UnAuth Role","","","TC_11.03.04_03_UnAuth  > Test buttons [Trade] on Widget ""Most traded"" on 'de' language",""
