"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Sat Sep 30 14:46:41 GMT 2023","Sat Sep 30 14:46:53 GMT 2023","11986","chromium","Education/US_11-03-05.spec.js","US_11-03-05_Education > Menu item [Swing Trading]  on UnReg Role","","","TC_11.03.05_02_UnReg  > Test button [Try Demo] in Main banner on 'ar' language",""
"skipped","Sat Sep 30 14:34:30 GMT 2023","Sat Sep 30 14:34:30 GMT 2023","1","chromium","Education/US_11-02-02.spec.js","US_11-02-02_Education > Menu item [Shares Trading] on Auth Role","","","TC_11.02.02_02_Auth  > Test button [Try Demo] in Main banner on 'ar' language",""
"broken","Sat Sep 30 14:41:34 GMT 2023","Sat Sep 30 14:42:04 GMT 2023","30462","chromium","Education/US_11-03-04.spec.js","US_11-03-04_Education > Menu item [Position Trading] on UnAuth Role","","","TC_11.03.04_06_UnAuth  > Test button [Explore Web Platform] in the block ""Sign up and trade smart today"" on 'ar' language",""
"skipped","Sat Sep 30 14:33:08 GMT 2023","Sat Sep 30 14:33:27 GMT 2023","19193","chromium","Education/US_11-02-02.spec.js","US_11-02-02_Education > Menu item [Shares Trading] on Auth Role","","","TC_11.02.02_01_Auth  > Test button [Start Trading] in Main banner on 'ar' language",""
"skipped","Sat Sep 30 14:45:36 GMT 2023","Sat Sep 30 14:45:53 GMT 2023","17486","chromium","Education/US_11-03-04.spec.js","US_11-03-04_Education > Menu item [Position Trading] on Auth Role","","","TC_11.03.04_07_Auth  > Test button [Create & verify your account] in the block ""Still looking for a broker you can trust?"" on 'ar' language",""
"skipped","Sat Sep 30 14:27:37 GMT 2023","Sat Sep 30 14:27:50 GMT 2023","13123","chromium","Education/US_11-02-02.spec.js","US_11-02-02_Education > Menu item [Shares trading] on UnReg Role","","","TC_11.02.02_03_UnReg  > Test button [Sell] in the Banner [Trading Instrument] on 'ar' language",""
"skipped","Sat Sep 30 14:40:15 GMT 2023","Sat Sep 30 14:40:32 GMT 2023","17291","chromium","Education/US_11-03-04.spec.js","US_11-03-04_Education > Menu item [Position Trading] on UnAuth Role","","","TC_11.03.04_05_UnAuth  > Test button [Get it on Google Play] in the block ""Sign up and trade smart today"" on 'ar' language",""
"skipped","Sat Sep 30 14:36:31 GMT 2023","Sat Sep 30 14:36:43 GMT 2023","11960","chromium","Education/US_11-03-04.spec.js","US_11-03-04_Education > Menu item [Position Trading]  on UnReg Role","","","TC_11.03.04_05_UnReg  > Test button [Get it on Google Play] in the block ""Sign up and trade smart today"" on 'ar' language",""
"skipped","Sat Sep 30 14:38:04 GMT 2023","Sat Sep 30 14:38:21 GMT 2023","16972","chromium","Education/US_11-03-04.spec.js","US_11-03-04_Education > Menu item [Position Trading] on UnAuth Role","","","TC_11.03.04_02_UnAuth  > Test button [Try Demo] in Main banner on 'ar' language",""
"skipped","Sat Sep 30 14:36:55 GMT 2023","Sat Sep 30 14:37:07 GMT 2023","12035","chromium","Education/US_11-03-04.spec.js","US_11-03-04_Education > Menu item [Position Trading]  on UnReg Role","","","TC_11.03.04_07_UnReg  > Test button [Create & verify your account] in the block ""Still looking for a broker you can trust?"" on 'ar' language",""
"skipped","Sat Sep 30 14:52:14 GMT 2023","Sat Sep 30 14:52:39 GMT 2023","25722","chromium","Education/US_11-03-05.spec.js","US_11-05-04_Education > Menu item [Swing Trading] on UnAuth Role","","","TC_11.03.05_05_UnAuth  > Test button [Get it on Google Play] in the block ""Sign up and trade smart today"" on 'ar' language",""
"skipped","Sat Sep 30 14:43:02 GMT 2023","Sat Sep 30 14:43:15 GMT 2023","13708","chromium","Education/US_11-03-04.spec.js","US_11-03-04_Education > Menu item [Position Trading] on Auth Role","","","TC_11.03.04_01_Auth  > Test button [Start Trading] in Main banner on 'ar' language",""
"skipped","Sat Sep 30 14:53:10 GMT 2023","Sat Sep 30 14:53:36 GMT 2023","25665","chromium","Education/US_11-03-05.spec.js","US_11-05-04_Education > Menu item [Swing Trading] on UnAuth Role","","","TC_11.03.05_06_UnAuth  > Test button [Explore Web Platform] in the block ""Sign up and trade smart today"" on 'ar' language",""
"skipped","Sat Sep 30 14:47:05 GMT 2023","Sat Sep 30 14:47:18 GMT 2023","12297","chromium","Education/US_11-03-05.spec.js","US_11-03-05_Education > Menu item [Swing Trading]  on UnReg Role","","","TC_11.03.05_04_UnReg  > Test button [Download on the App Store] in the block ""Sign up and trade smart today""  on 'ar' language",""
"skipped","Sat Sep 30 14:34:31 GMT 2023","Sat Sep 30 14:34:49 GMT 2023","18286","chromium","Education/US_11-02-02.spec.js","US_11-02-02_Education > Menu item [Shares Trading] on Auth Role","","","TC_11.02.02_03_Auth  > Test button [Sell] in the Banner [Trading Instrument] on 'ar' language",""
"skipped","Sat Sep 30 14:49:23 GMT 2023","Sat Sep 30 14:49:49 GMT 2023","25967","chromium","Education/US_11-03-05.spec.js","US_11-05-04_Education > Menu item [Swing Trading] on UnAuth Role","","","TC_11.03.05_02_UnAuth  > Test button [Try Demo] in Main banner on 'ar' language",""
"skipped","Sat Sep 30 14:31:40 GMT 2023","Sat Sep 30 14:32:09 GMT 2023","28457","chromium","Education/US_11-02-02.spec.js","US_11-02-02_Education > Menu item [Shares trading] on UnAuth Role","","","TC_11.02.02_03_UnAuth  > Test button [Sell] in the Banner [Trading Instrument] on 'ar' language",""
"skipped","Sat Sep 30 14:35:30 GMT 2023","Sat Sep 30 14:35:42 GMT 2023","12260","chromium","Education/US_11-03-04.spec.js","US_11-03-04_Education > Menu item [Position Trading]  on UnReg Role","","","TC_11.03.04_03_UnReg  > Test buttons [Trade] on Widget ""Most traded"" on 'ar' language",""
